,weight
10723,0.3874
10724,0.6064
10725,0.4152
10726,1.9485
10727,0.413
10728,0.8168
10729,1.6208
10730,0.5136
10731,1.514
10732,0.4768
10733,1.5958
10734,0.356
10735,0.6657
10736,0.5994
10737,0.4256
10738,0.406
10739,0.3662
10740,1.543
10741,0.6046
10742,1.9147
10743,1.8878
10744,1.8936
10745,0.7232
10746,0.3791
10747,0.4913
10748,0.7754
10749,2.2208
10750,0.3703
10751,0.6476
10752,0.5022
10753,0.5127
10754,0.369
10755,2.0913
10756,1.9584
10757,2.219
10758,0.4282
10759,0.335
10760,0.4642
10761,0.7378
10762,0.4818
10763,0.8708
10764,0.8044
10765,2.1644
10766,1.897
10767,0.4138
10768,0.6425
10769,1.1401
10770,2.177
10771,0.4951
10772,0.5412
10773,0.3945
10774,2.0733
10775,1.3152
10776,0.6688
10777,0.5265
10778,0.7159
10779,1.7305
10780,0.4658
10781,0.3862
10782,1.9106
10783,0.611
10784,0.4953
10785,0.3689
10786,1.7741
10787,0.3665
10788,0.3811
10789,0.652
10790,0.3525
10791,1.4526
10792,0.4738
10793,0.7396
10794,0.37
10795,1.8645
10796,1.5747
10797,0.5688
10798,1.8985
10799,1.9344
10800,0.6006
10801,0.4657
10802,1.8627
10803,0.6099
10804,0.7702
10805,0.6108
10806,0.8063
10807,0.5772
10808,1.8795
10809,2.0628
10810,0.4376
10811,0.6137
10812,1.9436
10813,0.5936
10814,0.4837
10815,1.9319
10816,0.5481
10817,2.0519
10818,0.3461
10819,2.0326
10820,2.1692
10821,2.2811
10822,2.128
10823,0.7277
10824,0.5641
10825,0.4933
10826,1.6529
10827,0.5504
10828,0.3978
10829,1.9187
10830,0.3828
10831,1.7994
10832,0.6496
10833,0.6083
10834,0.5087
10835,0.6731
10836,1.2454
10837,2.0659
10838,0.4998
10839,0.413
10840,0.3572
10841,0.5268
10842,0.7028
10843,0.4206
10844,0.7201
10845,2.0013
10846,1.6664
10847,0.3716
10848,2.4041
10849,0.6778
10850,1.4654
10851,0.4037
10852,0.4017
10853,0.4616
10854,0.3789
10855,0.4396
10856,1.7605
10857,1.7475
10858,0.3961
10859,1.5712
10860,0.4475
10861,0.4667
10862,1.8795
10863,0.6177
10864,1.4692
10865,2.0768
10866,1.7422
10867,0.4724
10868,2.2023
10869,1.7426
10870,0.5734
10871,1.8246
10872,0.416
10873,0.325
10874,1.8804
10875,0.5694
10876,2.1814
10877,1.9814
10878,2.1914
10879,2.2989
10880,0.3656
10881,0.6005
10882,0.4561
10883,2.3925
10884,0.4736
10885,0.3624
10886,0.8144
10887,0.3489
10888,2.2842
10889,1.9089
10890,0.8094
10891,1.6935
10892,1.1652
10893,2.109
10894,2.0159
10895,0.6204
10896,0.4553
10897,2.2822
10898,0.3707
10899,0.4878
10900,0.352
10901,0.6696
10902,0.4021
10903,0.7087
10904,2.0302
10905,0.5335
10906,2.3719
10907,0.3647
10908,0.412
10909,0.7728
10910,0.8283
10911,0.6426
10912,1.4637
10913,0.4532
10914,1.8622
10915,0.4213
10916,1.9851
10917,0.4511
10918,0.5855
10919,0.5717
10920,0.6122
10921,0.4758
10922,1.484
10923,0.4952
10924,0.3561
10925,0.6006
10926,0.499
10927,0.6005
10928,1.5153
10929,0.5848
10930,1.7314
10931,0.4335
10932,0.6308
10933,2.4147
10934,0.3648
10935,2.2422
10936,0.4344
10937,0.7807
10938,2.2651
10939,0.6983
10940,1.6438
10941,0.4371
10942,2.2177
10943,0.4012
10944,2.0633
10945,0.4604
10946,0.4585
10947,1.8885
10948,0.4274
10949,0.437
10950,1.9849
10951,0.3708
10952,0.4142
10953,2.3583
10954,1.8104
10955,0.4129
10956,0.4615
10957,0.6585
10958,2.0461
10959,0.5583
10960,2.1621
10961,1.2003
10962,0.4906
10963,0.4234
10964,0.6425
10965,0.5146
10966,0.5516
10967,0.5946
10968,0.4848
10969,0.4211
10970,0.5977
10971,0.4877
10972,1.3594
10973,2.2235
10974,2.0477
10975,1.6578
10976,1.8037
10977,0.6502
10978,0.808
10979,0.7486
10980,1.9828
10981,0.5186
10982,2.2593
10983,0.6885
10984,1.6575
10985,0.5376
10986,0.4058
10987,0.4741
10988,0.6487
10989,0.6945
10990,1.9721
10991,1.7383
10992,0.7345
10993,0.6782
10994,0.552
10995,0.3616
10996,0.696
10997,0.7843
10998,2.0633
10999,2.1283
11000,1.6733
11001,0.645
11002,1.8795
11003,0.3552
11004,0.5404
11005,2.1282
11006,1.5376
11007,2.1825
11008,0.5981
11009,0.7052
11010,0.8059
11011,0.4786
11012,1.2835
11013,0.3164
11014,0.6766
11015,0.8859
11016,1.9996
11017,0.573
11018,0.4412
11019,2.2012
11020,0.5344
11021,0.5605
11022,0.3887
11023,0.5202
11024,2.1217
11025,2.2422
11026,0.7054
11027,0.6565
11028,0.5521
11029,2.0196
11030,1.5655
11031,0.4021
11032,2.053
11033,0.7065
11034,0.3449
11035,1.6067
11036,0.5903
11037,0.375
11038,0.8043
11039,0.364
11040,0.847
11041,0.4184
11042,0.6166
11043,0.4182
11044,0.6554
11045,0.5815
11046,2.3808
11047,0.6716
11048,0.5356
11049,0.3326
11050,1.3352
11051,1.2586
11052,0.5696
11053,0.3566
11054,1.8067
11055,0.4499
11056,1.8384
11057,0.5889
11058,0.4978
11059,0.657
11060,0.4144
11061,0.3637
11062,0.7595
11063,0.7154
11064,1.6838
11065,2.0337
11066,0.6747
11067,0.8103
11068,0.6245
11069,0.5858
11070,0.3694
11071,0.3996
11072,2.0047
11073,0.5946
11074,0.4175
11075,1.8362
11076,1.8801
11077,1.9103
11078,0.5297
11079,0.4358
11080,0.3913
11081,0.3651
11082,2.004
11083,1.8898
11084,1.8495
11085,0.7245
11086,0.3689
11087,1.7699
11088,0.4852
11089,0.3908
11090,0.5763
11091,2.1369
11092,1.8407
11093,0.6018
11094,1.9869
11095,0.4607
11096,0.4745
11097,0.5485
11098,0.3863
11099,0.7257
11100,0.3946
11101,0.6704
11102,0.4816
11103,2.1137
11104,1.862
11105,1.5875
11106,0.5753
11107,0.6579
11108,0.4526
11109,0.6207
11110,2.1804
11111,0.3896
11112,0.3997
11113,0.3681
11114,0.484
11115,0.7777
11116,2.2256
11117,0.4676
11118,0.407
11119,1.8579
11120,1.683
11121,0.5413
11122,0.4559
11123,0.4332
11124,0.4016
11125,0.7955
11126,0.4212
11127,0.6025
11128,0.8
11129,2.1813
11130,2.0472
11131,0.4151
11132,0.3795
11133,2.1382
11134,0.5642
11135,0.7525
11136,2.1015
11137,0.4021
11138,0.6776
11139,1.6829
11140,0.627
11141,2.224
11142,1.2756
11143,1.6541
11144,0.6595
11145,0.7249
11146,0.3941
11147,0.6667
11148,0.6761
11149,0.7643
11150,0.4114
11151,0.3736
11152,0.852
11153,0.4841
11154,1.9314
11155,0.7642
11156,0.6273
11157,1.5038
11158,0.7851
11159,0.5923
11160,0.4561
11161,0.7124
11162,0.7328
11163,0.4624
11164,0.3808
11165,0.6933
11166,0.6067
11167,0.447
11168,0.4401
11169,0.8006
11170,0.6653
11171,0.6546
11172,1.8702
11173,0.3825
11174,0.4079
11175,2.1156
11176,1.5721
11177,1.2735
11178,0.3724
11179,2.0223
11180,0.4084
11181,1.5078
11182,2.0
11183,0.5765
11184,0.4619
11185,1.8288
11186,0.4349
11187,0.6286
11188,0.7469
11189,0.3847
11190,2.2052
11191,0.4047
11192,2.0984
11193,1.7837
11194,2.0791
11195,1.8233
11196,1.5648
11197,0.4013
11198,0.604
11199,0.3715
11200,0.8144
11201,0.5045
11202,0.6474
11203,0.4484
11204,1.716
11205,1.9482
11206,0.5455
11207,0.603
11208,0.6747
11209,2.2603
11210,0.4348
11211,0.6567
11212,2.0087
11213,0.3479
11214,0.3876
11215,0.5748
11216,2.212
11217,1.5245
11218,0.6415
11219,0.5462
11220,1.9771
11221,0.4326
11222,1.6168
11223,0.464
11224,2.2376
11225,1.3885
11226,0.597
11227,1.9513
11228,0.3622
11229,0.386
11230,0.6479
11231,2.0135
11232,0.6304
11233,0.51
11234,0.7175
11235,0.3614
11236,0.7173
11237,2.2529
11238,0.6841
11239,1.8292
11240,0.3572
11241,0.6285
11242,2.3186
11243,0.4227
11244,0.6686
11245,0.3778
11246,0.5632
11247,0.399
11248,2.158
11249,0.4624
11250,1.7781
11251,0.3726
11252,0.4555
11253,0.6933
11254,0.5453
11255,0.4207
11256,0.4648
11257,1.504
11258,0.6906
11259,0.7011
11260,2.1429
11261,0.7317
11262,0.386
11263,0.3588
11264,0.6666
11265,2.1332
11266,2.023
11267,0.824
11268,1.5011
11269,1.642
11270,1.5544
11271,2.1686
11272,0.6238
11273,0.7561
11274,0.707
11275,0.4292
11276,0.6159
11277,1.4934
11278,1.0214
11279,0.6911
11280,0.6335
11281,1.4169
11282,0.5459
11283,0.6997
11284,0.6722
11285,0.4078
11286,1.7226
11287,2.0098
11288,2.1899
11289,1.3103
11290,2.2157
11291,0.4595
11292,0.4279
11293,0.4249
11294,0.5743
11295,0.645
11296,0.4338
11297,2.1245
11298,1.4217
11299,0.3909
11300,0.3766
11301,1.8396
11302,2.1562
11303,2.0549
11304,0.4641
11305,0.6353
11306,0.8399
11307,1.6287
11308,1.9905
11309,0.4791
11310,0.6579
11311,1.5027
11312,2.0346
11313,1.8315
11314,0.7088
11315,0.9851
11316,0.6304
11317,0.4476
11318,0.345
11319,0.6977
11320,2.0734
11321,1.9451
11322,0.4787
11323,2.1668
11324,0.3704
11325,0.3951
11326,0.6019
11327,0.4921
11328,2.0194
11329,1.4927
11330,0.7961
11331,2.0158
11332,1.7256
11333,0.6549
11334,0.7338
11335,0.5109
11336,0.378
11337,0.409
11338,0.4383
11339,0.5538
11340,2.2258
11341,0.4459
11342,0.4605
11343,0.6863
11344,0.6701
11345,0.4035
11346,0.4773
11347,0.4754
11348,0.4752
11349,0.5289
11350,2.3707
11351,0.4854
11352,0.5357
11353,0.3723
11354,1.7766
11355,1.9328
11356,0.6645
11357,1.3526
11358,0.4278
11359,1.6435
11360,0.551
11361,0.6949
11362,2.2356
11363,0.5817
11364,0.4576
11365,0.4962
11366,0.517
11367,1.9963
11368,0.4659
11369,1.4615
11370,2.2314
11371,0.389
11372,1.8926
11373,0.547
11374,2.1655
11375,0.5777
11376,0.4163
11377,0.5987
11378,0.6874
11379,2.2825
11380,0.4503
11381,0.4097
11382,1.8633
11383,2.2015
11384,0.3744
11385,0.6229
11386,2.0458
11387,1.9913
11388,1.59
11389,0.5284
11390,0.3914
11391,2.0443
11392,0.5256
11393,0.4019
11394,0.3866
11395,0.446
11396,0.8248
11397,0.5802
11398,0.5681
11399,0.6805
11400,2.1115
11401,0.4791
11402,1.1953
11403,2.2968
11404,2.0163
11405,2.1916
11406,0.8335
11407,0.7319
11408,0.4167
11409,2.1038
11410,0.4397
11411,0.3526
11412,0.3837
11413,2.1032
11414,1.452
11415,0.3544
11416,0.4217
11417,0.8297
11418,0.4557
11419,1.9159
11420,0.3895
11421,0.4287
11422,2.1131
11423,0.4721
11424,0.4128
11425,0.3369
11426,0.6152
11427,0.3834
11428,0.4643
11429,0.4688
11430,0.4813
11431,0.4333
11432,1.9374
11433,1.9507
11434,0.6645
11435,1.5963
11436,0.3444
11437,2.0047
11438,0.5134
11439,1.6592
11440,0.7737
11441,0.6812
11442,0.5853
11443,2.021
11444,0.8063
11445,2.0972
11446,2.1983
11447,0.5369
11448,0.6938
11449,0.3745
11450,1.6807
11451,0.3491
11452,0.3617
11453,0.4016
11454,0.4058
11455,2.3394
11456,0.6318
11457,0.5976
11458,0.8181
11459,0.4215
11460,0.3779
11461,1.1156
11462,0.6089
11463,0.6957
11464,0.426
11465,1.8483
11466,0.3771
11467,0.3556
11468,0.5004
11469,2.1018
11470,0.6621
11471,2.1327
11472,0.4018
11473,0.3793
11474,1.8555
11475,0.4378
11476,0.6534
11477,0.6885
11478,0.4745
11479,1.9747
11480,0.3797
11481,2.1808
11482,0.5114
11483,0.6644
11484,0.5463
11485,2.3011
11486,0.3704
11487,0.5674
11488,0.4262
11489,0.6073
11490,0.3922
11491,0.4065
11492,0.4252
11493,0.6352
11494,0.319
11495,1.7583
11496,2.1676
11497,0.7691
11498,1.9121
11499,0.7605
11500,0.3842
11501,2.0947
11502,2.153
11503,2.2604
11504,1.2664
11505,0.4068
11506,1.3662
11507,2.2366
11508,2.1454
11509,1.8309
11510,0.6035
11511,2.13
11512,0.3611
11513,0.6461
11514,1.8487
11515,0.5563
11516,1.8673
11517,0.401
11518,0.5625
11519,1.9207
11520,0.7324
11521,0.524
11522,0.6805
11523,0.3371
11524,0.3722
11525,2.1478
11526,0.5718
11527,0.349
11528,0.4394
11529,0.7285
11530,0.4045
11531,0.3907
11532,0.4139
11533,2.0726
11534,0.7042
11535,0.462
11536,0.4233
11537,0.685
11538,0.6769
11539,1.7777
11540,2.317
11541,0.7564
11542,0.4803
11543,0.4808
11544,2.183
11545,0.7264
11546,1.9025
11547,0.7028
11548,0.9111
11549,2.203
11550,1.9868
11551,0.3629
11552,0.3446
11553,0.5172
11554,0.5939
11555,0.8049
11556,0.6366
11557,0.4039
11558,0.4342
11559,0.6231
11560,0.7859
11561,0.3684
11562,1.8627
11563,0.6189
11564,1.6828
11565,2.1221
11566,0.8644
11567,2.0852
11568,1.9946
11569,1.9185
11570,0.4397
11571,1.0961
11572,0.407
11573,2.0209
11574,0.5734
11575,0.452
11576,2.3629
11577,0.5477
11578,1.4424
11579,2.0103
11580,2.057
11581,0.6272
11582,2.262
11583,2.1507
11584,0.4413
11585,0.4595
11586,0.6706
11587,0.3693
11588,0.5325
11589,0.6918
11590,2.0676
11591,0.6157
11592,2.3811
11593,0.375
11594,0.4911
11595,2.1225
11596,0.4569
11597,0.5426
11598,0.5921
11599,1.1757
11600,2.1381
11601,0.3796
11602,0.4113
11603,0.622
11604,0.4965
11605,0.6896
11606,2.0532
11607,0.6466
11608,0.3562
11609,0.5545
11610,2.0207
11611,0.4942
11612,1.4171
11613,1.7581
11614,0.6236
11615,0.6521
11616,0.7408
11617,0.817
11618,0.6004
11619,2.0954
11620,0.7859
11621,1.5791
11622,0.5315
11623,0.5689
11624,0.6729
11625,0.5677
11626,0.3466
11627,1.927
11628,1.4524
11629,0.7814
11630,1.2967
11631,0.6009
11632,1.589
11633,0.8901
11634,0.7271
11635,1.222
11636,0.5631
11637,0.6534
11638,2.1457
11639,0.5306
11640,0.5837
11641,0.6929
11642,1.8381
11643,0.6784
11644,0.876
11645,1.7048
11646,0.4156
11647,1.8628
11648,1.8334
11649,0.7982
11650,2.1039
11651,0.4644
11652,0.6626
11653,0.6146
11654,0.6043
11655,0.3626
11656,0.4053
11657,0.7121
11658,0.4736
11659,0.4144
11660,0.4912
11661,0.3938
11662,0.3635
11663,0.3624
11664,1.9488
11665,1.8384
11666,0.5319
11667,2.0189
11668,1.6138
11669,0.6494
11670,0.4783
11671,0.4626
11672,0.6804
11673,2.1538
11674,0.4179
11675,0.8152
11676,0.3967
11677,0.6915
11678,0.6521
11679,0.4275
11680,1.9493
11681,1.9235
11682,0.3989
11683,0.4139
11684,2.1517
11685,1.8378
11686,0.3993
11687,0.6304
11688,0.742
11689,1.5395
11690,0.7804
11691,0.4042
11692,0.3859
11693,1.3274
11694,2.224
11695,0.4278
11696,0.3539
11697,0.722
11698,0.5007
11699,0.3995
11700,2.3277
11701,2.0074
11702,0.3719
11703,0.538
11704,0.3478
11705,0.4741
11706,0.3767
11707,0.4664
11708,0.5707
11709,0.5417
11710,0.623
11711,1.8243
11712,0.4712
11713,0.5784
11714,0.6882
11715,0.6712
11716,0.4098
11717,0.6674
11718,0.5826
11719,0.6853
11720,0.4126
11721,2.1482
11722,1.9964
11723,0.6071
11724,0.5045
11725,0.6311
11726,1.8684
11727,0.8022
11728,0.4043
11729,0.5062
11730,0.6697
11731,0.3985
11732,0.4602
11733,1.6489
11734,2.0325
11735,0.6701
11736,2.1261
11737,2.0121
11738,0.7643
11739,0.4622
11740,0.3527
11741,0.3477
11742,2.3073
11743,0.6025
11744,2.2418
11745,0.4562
11746,2.3617
11747,0.6244
11748,0.3737
11749,0.7971
11750,2.0338
11751,0.4404
11752,0.3924
11753,0.4602
11754,0.611
11755,0.6283
11756,0.6043
11757,1.4705
11758,2.0548
11759,0.4018
11760,0.5265
11761,0.4065
11762,0.3898
11763,0.6045
11764,0.4407
11765,0.6988
11766,2.3379
11767,0.5354
11768,0.7117
11769,0.3874
11770,0.4355
11771,0.3543
11772,2.0787
11773,0.4025
11774,0.681
11775,1.9816
11776,2.3187
11777,0.4
11778,0.4634
11779,0.4095
11780,0.3818
11781,0.6554
11782,1.3547
11783,0.4082
11784,0.7261
11785,0.6513
11786,1.6475
11787,2.1901
11788,0.3945
11789,0.4213
11790,2.1299
11791,0.4412
11792,0.4609
11793,0.6529
11794,1.0351
11795,1.9002
11796,0.4652
11797,0.5402
11798,2.1126
11799,0.6678
11800,0.643
11801,1.7499
11802,0.4991
11803,0.4591
11804,0.7602
11805,0.3994
11806,0.6433
11807,2.142
11808,2.147
11809,0.7359
11810,0.3721
11811,0.6986
11812,2.0123
11813,2.1886
11814,0.6386
11815,1.9758
11816,1.8978
11817,1.5327
11818,0.5171
11819,1.4861
11820,2.0897
11821,0.6701
11822,2.2241
11823,2.1818
11824,2.3727
11825,0.7484
11826,0.4016
11827,0.714
11828,2.2713
11829,0.4426
11830,0.3943
11831,0.5816
11832,0.3504
11833,0.5731
11834,1.5118
11835,0.4449
11836,1.8297
11837,1.7156
11838,1.7796
11839,2.1898
11840,2.0575
11841,0.3486
11842,0.4974
11843,1.7451
11844,0.4173
11845,2.2459
11846,0.5323
11847,0.7062
11848,1.79
11849,2.1198
11850,0.6244
11851,1.6055
11852,0.4134
11853,0.5597
11854,0.4669
11855,0.6033
11856,2.2425
11857,0.5178
11858,0.5148
11859,0.4728
11860,0.4717
11861,0.393
11862,0.5569
11863,1.4887
11864,0.6915
11865,0.6515
11866,0.6517
11867,0.6453
11868,0.4878
11869,0.6008
11870,0.7437
11871,0.3912
11872,0.5285
11873,0.4215
11874,0.5011
11875,0.7289
11876,1.8636
11877,2.3756
11878,0.6017
11879,0.664
11880,1.7644
11881,0.4647
11882,1.3827
11883,1.3654
11884,0.36
11885,0.4504
11886,1.8896
11887,0.3668
11888,0.4404
11889,1.358
11890,0.455
11891,0.3488
11892,0.4083
11893,0.6467
11894,1.5703
11895,0.6266
11896,0.6607
11897,0.519
11898,0.6243
11899,0.6252
11900,0.643
11901,0.5085
11902,2.2325
11903,2.03
11904,0.6126
11905,0.5887
11906,1.508
11907,0.435
11908,0.4999
11909,0.6735
11910,0.7721
11911,2.1081
11912,0.3759
11913,0.7618
11914,0.38
11915,0.4518
11916,0.738
11917,0.7158
11918,2.0428
11919,0.4315
11920,0.6162
11921,2.1435
11922,0.3855
11923,2.2313
11924,2.0979
11925,0.4583
11926,0.4227
11927,1.9055
11928,0.3769
11929,1.9664
11930,2.179
11931,0.5707
11932,2.1286
11933,0.712
11934,2.3613
11935,0.6645
11936,1.651
11937,1.6891
11938,0.4226
11939,0.6369
11940,0.5155
11941,0.3635
11942,0.4208
11943,0.4836
11944,0.8357
11945,0.4116
11946,1.6886
11947,0.6578
11948,2.117
11949,0.3961
11950,0.4328
11951,0.5313
11952,0.5803
11953,0.7171
11954,0.5247
11955,0.8369
11956,2.3869
11957,1.5564
11958,0.3753
11959,2.3454
11960,0.3797
11961,0.3768
11962,1.9252
11963,0.5588
11964,0.3895
11965,2.3951
11966,0.4827
11967,0.3906
11968,0.722
11969,0.751
11970,2.2022
11971,0.3886
11972,0.4898
11973,1.3935
11974,2.0827
11975,0.5751
11976,0.481
11977,0.3833
11978,0.3609
11979,2.1534
11980,0.6324
11981,0.5501
11982,0.455
11983,1.9305
11984,0.4503
11985,0.7237
11986,0.4424
11987,0.3986
11988,0.8251
11989,1.8172
11990,0.4216
11991,0.7211
11992,0.5715
11993,1.9366
11994,0.4646
11995,1.1889
11996,1.9159
11997,0.4197
11998,2.1873
11999,2.0493
12000,0.5504
12001,2.3645
12002,1.8275
12003,0.7045
12004,2.0073
12005,1.8456
12006,0.5216
12007,1.4145
12008,0.5297
12009,0.492
12010,1.6407
12011,0.4906
12012,0.4206
12013,0.3428
12014,0.4289
12015,0.678
12016,0.631
12017,0.4928
12018,2.317
12019,0.6957
12020,1.4876
12021,0.7065
12022,0.4064
12023,0.3662
12024,0.5884
12025,0.5711
12026,1.9404
12027,1.2824
12028,0.5385
12029,0.4438
12030,1.7707
12031,2.1755
12032,0.3781
12033,2.2338
12034,1.6626
12035,0.6541
12036,1.9516
12037,0.4234
12038,0.4314
12039,2.2032
12040,0.4325
12041,0.8
12042,2.1179
12043,0.6189
12044,2.256
12045,2.0351
12046,0.4084
12047,0.5056
12048,1.3541
12049,2.1398
12050,0.588
12051,0.3631
12052,2.0984
12053,0.6684
12054,0.6295
12055,0.5474
12056,0.3881
12057,0.5793
12058,0.3834
12059,0.7354
12060,0.4595
12061,0.4475
12062,0.8588
12063,0.4445
12064,0.4385
12065,0.6785
12066,0.7237
12067,0.6747
12068,0.5609
12069,0.4253
12070,0.7355
12071,1.9814
12072,0.8572
12073,1.2984
12074,1.6723
12075,2.2059
12076,0.6424
12077,0.4207
12078,2.0745
12079,0.6852
12080,0.8587
12081,1.481
12082,0.4319
12083,0.7192
12084,0.5573
12085,0.4328
12086,0.3828
12087,0.4467
12088,0.6742
12089,0.5424
12090,0.4991
12091,1.986
12092,0.7439
12093,1.7462
12094,0.7633
12095,0.5041
12096,2.263
12097,0.4012
12098,0.4107
12099,0.5878
12100,0.4408
12101,1.7054
12102,2.2029
12103,2.2209
12104,0.6939
12105,2.1211
12106,0.4353
12107,0.392
12108,0.5829
12109,2.056
12110,1.9568
12111,0.4508
12112,0.7093
12113,0.6836
12114,1.6513
12115,0.6597
12116,1.9653
12117,1.8613
12118,0.4186
12119,0.496
12120,0.528
12121,0.3666
12122,0.3888
12123,0.3976
12124,0.6155
12125,0.6067
12126,0.6055
12127,0.3816
12128,2.0457
12129,1.3929
12130,0.4374
12131,0.5839
12132,2.2932
12133,0.7381
12134,0.4449
12135,0.7538
12136,0.568
12137,0.4107
12138,0.5981
12139,1.7475
12140,0.4175
12141,0.5245
12142,0.3521
12143,0.6214
12144,0.4679
12145,0.5679
12146,2.0382
12147,1.9405
12148,0.6187
12149,2.2085
12150,0.533
12151,0.6349
12152,2.0848
12153,1.562
12154,0.3785
12155,0.4203
12156,2.3217
12157,0.5657
12158,0.8362
12159,0.4045
12160,2.0765
12161,1.7634
12162,0.4067
12163,0.605
12164,2.0192
12165,0.6656
12166,0.5062
12167,0.3782
12168,2.1707
12169,0.4469
12170,1.7731
12171,1.6947
12172,0.5462
12173,0.59
12174,0.5715
12175,0.4595
12176,1.9161
12177,0.3493
12178,0.4924
12179,0.3944
12180,0.3737
12181,0.6317
12182,0.499
12183,0.3604
12184,0.6843
12185,0.4418
12186,0.6365
12187,1.8498
12188,0.502
12189,2.1651
12190,0.397
12191,0.4391
12192,0.399
12193,1.7641
12194,0.3794
12195,0.6856
12196,0.719
12197,0.3693
12198,2.0828
12199,0.4146
12200,0.3916
12201,2.1656
12202,0.5222
12203,2.2346
12204,0.5189
12205,0.6812
12206,0.4232
12207,1.8472
12208,0.5589
12209,2.0886
12210,0.4248
12211,1.5373
12212,0.7991
12213,1.6824
12214,1.9194
12215,2.0681
12216,1.8238
12217,0.387
12218,0.6148
12219,1.6066
12220,0.5608
12221,0.7143
12222,0.5333
12223,0.6139
12224,0.6556
12225,1.8656
12226,1.5048
12227,0.4541
12228,0.5631
12229,2.3105
12230,1.3257
12231,0.4171
12232,0.8532
12233,0.427
12234,0.4725
12235,1.3598
12236,2.1784
12237,0.3728
12238,0.3979
12239,2.162
12240,1.6344
12241,0.6035
12242,1.7821
12243,0.3457
12244,0.3634
12245,0.3947
12246,0.4032
12247,0.3981
12248,2.133
12249,0.406
12250,0.7967
12251,2.0137
12252,1.8487
12253,0.4021
12254,0.5888
12255,0.4564
12256,1.3502
12257,1.4412
12258,0.4329
12259,0.4836
12260,2.068
12261,2.1838
12262,1.5338
12263,0.7342
12264,0.4246
12265,0.4048
12266,1.8877
12267,0.4303
12268,0.6181
12269,2.4126
12270,0.4955
12271,1.3578
12272,1.9004
12273,0.332
12274,0.8308
12275,0.3785
12276,0.568
12277,0.6284
12278,0.4772
12279,0.4223
12280,0.4055
12281,0.7426
12282,0.558
12283,2.3636
12284,2.0009
12285,1.1756
12286,1.3953
12287,1.6735
12288,0.6528
12289,0.667
12290,0.6754
12291,0.5698
12292,0.7069
12293,1.9804
12294,2.1279
12295,0.3943
12296,2.0252
12297,0.8158
12298,0.3623
12299,0.5073
12300,2.1365
12301,0.5783
12302,1.1063
12303,0.5329
12304,0.3501
12305,0.7937
12306,0.6077
12307,0.4996
12308,0.4971
12309,0.4187
12310,0.4499
12311,0.503
12312,0.6003
12313,0.4522
12314,0.3732
12315,0.5491
12316,1.1984
12317,0.4279
12318,1.5266
12319,1.9869
12320,0.6942
12321,1.8591
12322,2.1762
12323,0.3471
12324,2.3226
12325,1.858
12326,0.3687
12327,0.4326
12328,0.5264
12329,0.4306
12330,1.338
12331,0.9973
12332,0.6162
12333,0.6276
12334,0.6813
12335,0.43
12336,0.4707
12337,1.4543
12338,0.5903
12339,0.4273
12340,1.1951
12341,0.4747
12342,0.4441
12343,0.64
12344,0.4193
12345,0.4048
12346,0.6776
12347,1.8915
12348,1.6393
12349,0.3563
12350,1.3543
12351,0.4221
12352,0.7115
12353,0.6067
12354,0.7448
12355,0.4682
12356,0.6697
12357,2.1244
12358,0.7462
12359,0.6098
12360,0.351
12361,1.9208
12362,0.6932
12363,2.1551
12364,0.8396
12365,1.8514
12366,1.9928
12367,1.7336
12368,0.4451
12369,2.3718
12370,0.5639
12371,0.3382
12372,1.6709
12373,0.7846
12374,0.4494
12375,0.7618
12376,2.2082
12377,2.0816
12378,0.4581
12379,2.2416
12380,0.4379
12381,0.5951
12382,0.4856
12383,2.2785
12384,0.4278
12385,0.8004
12386,2.1842
12387,2.0992
12388,0.4977
12389,0.6303
12390,0.477
12391,2.3367
12392,0.4635
12393,0.5436
12394,0.3784
12395,0.6092
12396,1.9525
12397,0.5503
12398,0.6202
12399,0.3476
12400,0.354
12401,1.5123
12402,0.7325
12403,0.5799
12404,2.3106
12405,2.0261
12406,1.3748
12407,2.0089
12408,0.4205
12409,1.0493
12410,1.8238
12411,2.0736
12412,0.7491
12413,0.424
12414,0.6347
12415,0.6265
12416,1.8876
12417,1.4841
12418,0.4226
12419,0.5678
12420,0.3881
12421,2.0992
12422,0.5554
12423,2.0819
12424,0.6822
12425,0.4073
12426,1.6995
12427,2.1682
12428,0.712
12429,0.3799
12430,0.7561
12431,2.2462
12432,1.546
12433,0.8097
12434,2.4031
12435,1.7388
12436,2.2716
12437,0.3904
12438,0.616
12439,2.3884
12440,0.6592
12441,0.6563
12442,1.9969
12443,0.3817
12444,1.7213
12445,1.907
12446,0.407
12447,1.4613
12448,0.4568
12449,2.2023
12450,1.3786
12451,0.6179
12452,0.3947
12453,0.5759
12454,1.9217
12455,1.78
12456,2.0598
12457,0.5931
12458,1.787
12459,0.4803
12460,2.0178
12461,0.6149
12462,0.4264
12463,0.8296
12464,0.4496
12465,1.4998
12466,0.6714
12467,0.6498
12468,0.6696
12469,0.6164
12470,0.5359
12471,0.436
12472,0.848
12473,1.5041
12474,2.2135
12475,0.4025
12476,0.6935
12477,1.8794
12478,2.1197
12479,0.7701
12480,0.5339
12481,1.6743
12482,1.4408
12483,0.6357
12484,0.39
12485,1.9047
12486,0.5684
12487,0.7424
12488,0.4395
12489,0.6452
12490,1.5486
12491,0.7108
12492,0.4119
12493,1.8194
12494,2.2522
